sys_time,imu_time,ax,ay,az,gx,gy,gz 
2022-02-14 17:29:50.908705,744.330613,-0.02197265625,-0.9813232421875,-0.181640625,0.06103515625,2.99072265625,1.220703125
2022-02-14 17:29:50.965732,744.348947,-0.021484375,-0.98095703125,-0.181640625,0.18310546875,2.74658203125,1.03759765625
2022-02-14 17:29:50.967703,744.38219,-0.0223388671875,-0.9813232421875,-0.181396484375,0.18310546875,2.86865234375,1.28173828125
2022-02-14 17:29:50.968734,744.390814,-0.0230712890625,-0.9814453125,-0.1820068359375,0.06103515625,2.685546875,1.220703125
2022-02-14 17:29:51.025733,744.412646,-0.0220947265625,-0.9810791015625,-0.1829833984375,0.30517578125,2.685546875,1.03759765625
2022-02-14 17:29:51.027704,744.439388,-0.0225830078125,-0.979248046875,-0.1815185546875,0.1220703125,2.9296875,1.28173828125
2022-02-14 17:29:51.028702,744.454107,-0.0224609375,-0.9814453125,-0.1817626953125,0.18310546875,2.9296875,1.0986328125
2022-02-14 17:29:51.086704,744.467236,-0.0211181640625,-0.980712890625,-0.180419921875,0.1220703125,2.62451171875,1.0986328125
2022-02-14 17:29:51.087704,744.499385,-0.021728515625,-0.980224609375,-0.1817626953125,0.1220703125,2.8076171875,1.220703125
2022-02-14 17:29:51.088702,744.514642,-0.0218505859375,-0.9803466796875,-0.1806640625,0.1220703125,2.74658203125,1.15966796875
2022-02-14 17:29:51.145732,744.526935,-0.0220947265625,-0.979736328125,-0.18115234375,0.0,2.5634765625,1.0986328125
2022-02-14 17:29:51.147703,744.559351,-0.0213623046875,-0.9810791015625,-0.181640625,0.1220703125,2.62451171875,1.220703125
2022-02-14 17:29:51.148705,744.57382,-0.02197265625,-0.9805908203125,-0.18115234375,0.0,2.685546875,1.15966796875
2022-02-14 17:29:51.205704,744.585966,-0.022705078125,-0.9796142578125,-0.181640625,0.0,2.685546875,1.03759765625
2022-02-14 17:29:51.206734,744.620956,-0.0220947265625,-0.9813232421875,-0.182861328125,0.1220703125,2.86865234375,1.28173828125
2022-02-14 17:29:51.208702,744.62846,-0.02099609375,-0.980224609375,-0.182861328125,0.06103515625,2.8076171875,1.15966796875
2022-02-14 17:29:51.265703,744.645485,-0.0225830078125,-0.9803466796875,-0.181884765625,0.1220703125,2.62451171875,0.9765625
2022-02-14 17:29:51.266704,744.682163,-0.021728515625,-0.9815673828125,-0.1824951171875,0.06103515625,2.685546875,1.15966796875
2022-02-14 17:29:51.268737,744.688057,-0.0224609375,-0.9803466796875,-0.1812744140625,0.18310546875,2.74658203125,1.220703125
2022-02-14 17:29:51.326721,744.70519,-0.0213623046875,-0.97998046875,-0.1810302734375,0.06103515625,2.74658203125,0.8544921875
2022-02-14 17:29:51.327703,744.739523,-0.021728515625,-0.9813232421875,-0.1820068359375,0.244140625,2.8076171875,1.15966796875
2022-02-14 17:29:51.328702,744.747507,-0.021484375,-0.9805908203125,-0.182373046875,0.1220703125,2.74658203125,1.03759765625
2022-02-14 17:29:51.385732,744.764599,-0.021728515625,-0.9808349609375,-0.182373046875,0.244140625,2.685546875,0.91552734375
2022-02-14 17:29:51.387702,744.803942,-0.0220947265625,-0.98095703125,-0.182373046875,0.18310546875,2.86865234375,1.0986328125
2022-02-14 17:29:51.388702,744.807009,-0.021728515625,-0.9803466796875,-0.18310546875,0.18310546875,2.74658203125,1.15966796875
2022-02-14 17:29:51.445732,744.823881,-0.021728515625,-0.9805908203125,-0.1829833984375,0.0,2.685546875,1.03759765625
2022-02-14 17:29:51.447703,744.85964,-0.021728515625,-0.979736328125,-0.181884765625,0.244140625,2.74658203125,1.15966796875
2022-02-14 17:29:51.448702,744.866135,-0.022216796875,-0.979248046875,-0.1826171875,0.244140625,2.74658203125,1.0986328125
2022-02-14 17:29:51.506704,744.883202,-0.021484375,-0.98046875,-0.1826171875,0.06103515625,2.62451171875,1.03759765625
2022-02-14 17:29:51.507703,744.919396,-0.021240234375,-0.97900390625,-0.181884765625,0.30517578125,2.9296875,1.15966796875
2022-02-14 17:29:51.508703,744.925874,-0.021240234375,-0.9798583984375,-0.1824951171875,0.30517578125,2.86865234375,1.15966796875
2022-02-14 17:29:51.565704,744.942932,-0.0213623046875,-0.9810791015625,-0.1826171875,0.1220703125,2.74658203125,1.0986328125
2022-02-14 17:29:51.567703,744.979394,-0.021728515625,-0.9783935546875,-0.1812744140625,0.06103515625,2.8076171875,1.0986328125
2022-02-14 17:29:51.568705,744.98533,-0.0223388671875,-0.97998046875,-0.1822509765625,0.0,2.86865234375,1.220703125
2022-02-14 17:29:51.626702,745.002476,-0.020751953125,-0.980224609375,-0.182373046875,0.244140625,2.62451171875,1.03759765625
2022-02-14 17:29:51.627703,745.039358,-0.021728515625,-0.9810791015625,-0.1834716796875,0.1220703125,2.62451171875,1.220703125
2022-02-14 17:29:51.628702,745.045073,-0.0216064453125,-0.9803466796875,-0.1827392578125,-0.06103515625,2.86865234375,1.0986328125
2022-02-14 17:29:51.685704,745.061603,-0.0216064453125,-0.981201171875,-0.1817626953125,0.1220703125,2.685546875,0.9765625
2022-02-14 17:29:51.687733,745.099355,-0.0208740234375,-0.9801025390625,-0.1837158203125,0.18310546875,2.8076171875,1.3427734375
2022-02-14 17:29:51.688704,745.10507,-0.0220947265625,-0.9794921875,-0.1827392578125,0.18310546875,2.86865234375,1.28173828125
2022-02-14 17:29:51.745704,745.126345,-0.02099609375,-0.980712890625,-0.1829833984375,0.0,2.74658203125,1.15966796875
2022-02-14 17:29:51.747702,745.16097,-0.0225830078125,-0.979248046875,-0.1837158203125,0.06103515625,2.8076171875,1.03759765625
2022-02-14 17:29:51.748702,745.176623,-0.021240234375,-0.9810791015625,-0.183349609375,0.1220703125,2.74658203125,1.220703125
2022-02-14 17:29:51.806702,745.188925,-0.0211181640625,-0.9803466796875,-0.18359375,0.244140625,2.62451171875,0.91552734375
2022-02-14 17:29:51.807703,745.221128,-0.0213623046875,-0.9810791015625,-0.1822509765625,0.06103515625,2.8076171875,1.220703125
2022-02-14 17:29:51.811703,745.235801,-0.0220947265625,-0.9793701171875,-0.18212890625,0.06103515625,2.86865234375,1.15966796875
2022-02-14 17:29:51.865704,745.248978,-0.020751953125,-0.9803466796875,-0.183349609375,0.1220703125,2.62451171875,1.0986328125
2022-02-14 17:29:51.868704,745.283219,-0.0216064453125,-0.9801025390625,-0.1829833984375,0.0,2.74658203125,1.15966796875
